family,gfx,M,N,K,q_dtype_w,available,hardware_source,cu_num,candidates,best_kernelId,best_kernelName,best_BLOCK_M,best_BLOCK_N,best_BLOCK_K,best_waves_per_eu,mi_m,mi_n,mi_k,splitK,pred_latency_cycles,pred_tflops,topk_json,error
a4w4_blockscale,gfx950,13,512,4096,,True,device:0,256,aiter,14,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,32,128,128,2,16,16,128,0,37846.77,3.1695467498243275,"[{""kernelId"": 14, ""latency_cycles"": 37846.77, ""kernelName"": ""a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 15, ""latency_cycles"": 40363.17, ""kernelName"": ""a4w4_blockscale_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3""}, {""kernelId"": 0, ""latency_cycles"": 55444.31, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 12, ""latency_cycles"": 55444.31, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 17, ""latency_cycles"": 66011.28, ""kernelName"": ""a4w4_blockscale_256x32x512x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3""}]",
a4w4_blockscale,gfx950,6144,800,5120,,True,device:0,256,aiter,5,a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,96,256,128,2,16,16,128,0,106464.66,1040.0598728421062,"[{""kernelId"": 5, ""latency_cycles"": 106464.66, ""kernelName"": ""a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 9, ""latency_cycles"": 114843.81, ""kernelName"": ""a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 4, ""latency_cycles"": 134104.69, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 134104.69, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 8, ""latency_cycles"": 149450.82, ""kernelName"": ""a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,32768,896,1280,,True,device:0,256,aiter,18,a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3,256,256,128,2,16,16,128,0,109665.17,1507.8282247083644,"[{""kernelId"": 18, ""latency_cycles"": 109665.17, ""kernelName"": ""a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3""}, {""kernelId"": 19, ""latency_cycles"": 109665.17, ""kernelName"": ""a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x8_intrawave_v3""}, {""kernelId"": 11, ""latency_cycles"": 122510.74, ""kernelName"": ""a4w4_blockscale_256x128x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 9, ""latency_cycles"": 144358.31, ""kernelName"": ""a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 8, ""latency_cycles"": 153306.89, ""kernelName"": ""a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,768,896,8704,,True,device:0,256,aiter,5,a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,96,256,128,2,16,16,128,0,51207.45,514.644811545609,"[{""kernelId"": 5, ""latency_cycles"": 51207.45, ""kernelName"": ""a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 8, ""latency_cycles"": 51515.96, ""kernelName"": ""a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 4, ""latency_cycles"": 52553.49, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 52553.49, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 1, ""latency_cycles"": 53143.0, ""kernelName"": ""a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,33,1024,3072,,True,device:0,256,aiter,14,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,32,128,128,2,16,16,128,0,25309.49,18.046973615885854,"[{""kernelId"": 14, ""latency_cycles"": 25309.49, ""kernelName"": ""a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 0, ""latency_cycles"": 28531.03, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 12, ""latency_cycles"": 28531.03, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 15, ""latency_cycles"": 38924.61, ""kernelName"": ""a4w4_blockscale_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3""}, {""kernelId"": 4, ""latency_cycles"": 39067.9, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,112,1024,4096,,True,device:0,256,aiter,14,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,32,128,128,2,16,16,128,0,31672.08,65.26104952592796,"[{""kernelId"": 14, ""latency_cycles"": 31672.08, ""kernelName"": ""a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 0, ""latency_cycles"": 33482.26, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 12, ""latency_cycles"": 33482.26, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 15, ""latency_cycles"": 37402.0, ""kernelName"": ""a4w4_blockscale_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3""}, {""kernelId"": 4, ""latency_cycles"": 47198.01, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,80,1280,60672,,True,device:0,256,aiter,4,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,96,128,128,2,16,16,128,0,59106.89,462.49055417964246,"[{""kernelId"": 4, ""latency_cycles"": 59106.89, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 59106.89, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 8, ""latency_cycles"": 70748.56, ""kernelName"": ""a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 5, ""latency_cycles"": 88027.0, ""kernelName"": ""a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 93691.27, ""kernelName"": ""a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,640,1280,60672,,True,device:0,256,aiter,10,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,128,384,128,2,16,16,128,0,178274.34,1226.7105653973179,"[{""kernelId"": 10, ""latency_cycles"": 178274.34, ""kernelName"": ""a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 8, ""latency_cycles"": 186394.97, ""kernelName"": ""a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 9, ""latency_cycles"": 196761.47, ""kernelName"": ""a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 7, ""latency_cycles"": 205881.18, ""kernelName"": ""a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 11, ""latency_cycles"": 208828.36, ""kernelName"": ""a4w4_blockscale_256x128x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,20,1536,7168,,True,device:0,256,aiter,14,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,32,128,128,2,16,16,128,0,34056.25,28.449526391137297,"[{""kernelId"": 14, ""latency_cycles"": 34056.25, ""kernelName"": ""a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 15, ""latency_cycles"": 48011.36, ""kernelName"": ""a4w4_blockscale_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3""}, {""kernelId"": 0, ""latency_cycles"": 50175.65, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 12, ""latency_cycles"": 50175.65, ""kernelName"": ""a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 16, ""latency_cycles"": 61402.74, ""kernelName"": ""a4w4_blockscale_256x32x384x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,896,1792,17920,,True,device:0,256,aiter,9,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,128,256,128,2,16,16,128,0,103202.1,1226.7276845450954,"[{""kernelId"": 9, ""latency_cycles"": 103202.1, ""kernelName"": ""a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 10, ""latency_cycles"": 124407.73, ""kernelName"": ""a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 6, ""latency_cycles"": 126151.14, ""kernelName"": ""a4w4_blockscale_256x96x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 7, ""latency_cycles"": 134792.24, ""kernelName"": ""a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 8, ""latency_cycles"": 141611.32, ""kernelName"": ""a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
a4w4_blockscale,gfx950,1536,2048,6144,,True,device:0,256,aiter,4,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,96,128,128,2,16,16,128,0,74362.5,1143.5918894530982,"[{""kernelId"": 4, ""latency_cycles"": 74362.5, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 74362.5, ""kernelName"": ""a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3""}, {""kernelId"": 8, ""latency_cycles"": 81612.47, ""kernelName"": ""a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 1, ""latency_cycles"": 94754.83, ""kernelName"": ""a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}, {""kernelId"": 5, ""latency_cycles"": 101041.1, ""kernelName"": ""a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3""}]",
