family,gfx,M,N,K,q_dtype_w,prod_us,prod_tflops,prod_bw,prod_status,origami_kernelId,origami_kernelName,origami_splitK,origami_us,origami_tflops,origami_status,origami_err_ratio,origami_correct,winner,origami_speedup_vs_prod,sweep_best_kernelId,sweep_best_kernelName,sweep_best_us,sweep_best_tflops,sweep_status
a8w8_bpreshuffle,gfx950,3333,512,4096,torch.float8_e4m3fn,23.2192,602.07,825.27,ok,117,a8w8_bpreshuffle_256x112x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,20.7884,672.47,ok,0.0,True,origami,1.117,,,,,
a8w8_bpreshuffle,gfx950,56,512,7168,torch.float8_e4m3fn,13.7003,30.0,301.36,ok,10,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,8.6148,47.71,ok,0.0,True,origami,1.59,,,,,
a8w8_bpreshuffle,gfx950,224,512,7168,torch.float8_e4m3fn,13.0203,126.28,422.8,ok,8,a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v1,0,8.9575,183.55,ok,0.0,True,origami,1.454,,,,,
a8w8_bpreshuffle,gfx950,40,576,6400,torch.float8_e4m3fn,24.6072,11.98,162.09,ok,15,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,8.5122,34.65,ok,0.0,True,origami,2.891,,,,,
a8w8_bpreshuffle,gfx950,40,576,7168,torch.float8_e4m3fn,12.9963,25.42,343.3,ok,10,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,8.9442,36.93,ok,0.0,True,origami,1.453,,,,,
a8w8_bpreshuffle,gfx950,4096,576,7168,torch.float8_e4m3fn,38.8102,871.5,984.47,ok,64,a8w8_bpreshuffle_256x128x96x256_16x16_16x16_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,0,36.9981,914.18,ok,0.0,True,origami,1.049,,,,,
a8w8_bpreshuffle,gfx950,7,1024,8192,torch.float8_e4m3fn,13.7083,8.57,617.17,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,39.2582,2.99,ok,0.0,True,prod_default,0.349,,,,,
a8w8_bpreshuffle,gfx950,4096,1280,5120,torch.float8_e4m3fn,43.0049,1248.39,883.87,ok,69,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,0,41.5969,1290.65,ok,0.0,True,origami,1.034,,,,,
a8w8_bpreshuffle,gfx950,6,1280,9216,torch.float8_e4m3fn,13.0029,10.89,912.65,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,43.7356,3.24,ok,0.0,True,prod_default,0.297,,,,,
a8w8_bpreshuffle,gfx950,17,1280,9216,torch.float8_e4m3fn,13.2909,30.18,902.62,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,45.9263,8.73,ok,0.0,True,prod_default,0.289,,,,,
a8w8_bpreshuffle,gfx950,192,1280,9216,torch.float8_e4m3fn,13.4776,336.1,1043.02,ok,113,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,14.447,313.55,ok,0.0,True,prod_default,0.933,,,,,
a8w8_bpreshuffle,gfx950,1280,1536,512,torch.float8_e4m3fn,13.2963,151.42,404.17,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,512,1536,1024,torch.float8_e4m3fn,13.3203,120.91,275.52,ok,114,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,8.5495,188.39,ok,0.0,True,origami,1.558,,,,,
a8w8_bpreshuffle,gfx950,1024,1536,4096,torch.float8_e4m3fn,19.4778,661.52,699.85,ok,117,a8w8_bpreshuffle_256x112x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,20.5658,626.52,ok,0.0,True,prod_default,0.947,,,,,
a8w8_bpreshuffle,gfx950,768,1536,7168,torch.float8_e4m3fn,46.209,365.98,408.46,ok,115,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,23.9512,706.08,ok,0.0,True,origami,1.929,,,,,
a8w8_bpreshuffle,gfx950,11,1792,1536,torch.float8_e4m3fn,13.135,4.61,213.84,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.9762,6.07,ok,0.0,True,origami,1.317,,,,,
a8w8_bpreshuffle,gfx950,1,1792,4608,torch.float8_e4m3fn,13.6176,1.21,606.99,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,23.7699,0.69,ok,0.0,True,prod_default,0.573,,,,,
a8w8_bpreshuffle,gfx950,16,1792,4608,torch.float8_e4m3fn,13.4269,19.68,624.76,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,22.4912,11.75,ok,0.0,True,prod_default,0.597,,,,,
a8w8_bpreshuffle,gfx950,4096,1792,4608,torch.float8_e4m3fn,40.0488,1689.08,1044.02,ok,154,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,39.0062,1734.23,ok,0.0,True,origami,1.027,,,,,
a8w8_bpreshuffle,gfx950,49152,1792,4608,torch.float8_e4m3fn,392.6857,2067.17,1046.41,ok,34,a8w8_bpreshuffle_256x256x224x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,0,493.3959,1645.23,ok,0.0,True,prod_default,0.796,,,,,
a8w8_bpreshuffle,gfx950,11,1792,5120,torch.float8_e4m3fn,12.7909,15.78,724.79,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,25.6019,7.88,ok,0.0,True,prod_default,0.5,,,,,
a8w8_bpreshuffle,gfx950,33,1792,5120,torch.float8_e4m3fn,13.4883,44.89,701.52,ok,10,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,8.8082,68.75,ok,0.0,True,origami,1.531,,,,,
a8w8_bpreshuffle,gfx950,48,1792,5120,torch.float8_e4m3fn,13.1016,67.23,732.19,ok,10,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,9.0855,96.95,ok,0.0,True,origami,1.442,,,,,
a8w8_bpreshuffle,gfx950,11,2048,512,torch.float8_e4m3fn,13.539,1.7,81.19,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.2335,2.5,ok,0.0,True,origami,1.466,,,,,
a8w8_bpreshuffle,gfx950,256,2048,16384,torch.float8_e4m3fn,57.4172,299.21,675.71,ok,135,a8w8_bpreshuffle_256x64x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,73.2989,234.38,ok,0.0,True,prod_default,0.783,,,,,
a8w8_bpreshuffle,gfx950,12288,2112,6656,torch.float8_e4m3fn,220.3527,1567.83,670.52,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,333,2304,5120,torch.float8_e4m3fn,25.6165,306.69,586.96,ok,113,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,14.3123,548.93,ok,0.0,True,origami,1.79,,,,,
a8w8_bpreshuffle,gfx950,24,2304,6144,torch.float8_e4m3fn,13.279,51.17,1085.46,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,30.4406,22.32,ok,0.0,True,prod_default,0.436,,,,,
a8w8_bpreshuffle,gfx950,24,2304,13312,torch.float8_e4m3fn,18.5831,79.22,1673.62,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,89.5953,16.43,ok,0.0,True,prod_default,0.207,,,,,
a8w8_bpreshuffle,gfx950,65536,2304,16384,torch.float8_e4m3fn,2819.6831,1754.74,501.29,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,2575.1658,1921.35,ok,0.0,True,origami,1.095,,,,,
a8w8_bpreshuffle,gfx950,13,2560,5120,torch.float8_e4m3fn,13.2043,25.81,1002.73,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,32.3287,10.54,ok,0.0,True,prod_default,0.408,,,,,
a8w8_bpreshuffle,gfx950,20,2560,8192,torch.float8_e4m3fn,13.1763,63.66,1611.82,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,51.9384,16.15,ok,0.0,True,prod_default,0.254,,,,,
a8w8_bpreshuffle,gfx950,640,3072,2048,torch.float8_e4m3fn,15.6283,515.29,738.04,ok,65,a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,12.0856,666.34,ok,0.0,True,origami,1.293,,,,,
a8w8_bpreshuffle,gfx950,768,3072,3072,torch.float8_e4m3fn,19.0497,760.93,866.95,ok,122,a8w8_bpreshuffle_256x80x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,18.7311,773.88,ok,0.0,True,origami,1.017,,,,,
a8w8_bpreshuffle,gfx950,10240,3072,3072,torch.float8_e4m3fn,103.7595,1862.71,1000.48,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,125.7467,1537.01,ok,0.0,True,prod_default,0.825,,,,,
a8w8_bpreshuffle,gfx950,80,4096,2048,torch.float8_e4m3fn,13.2549,101.26,694.67,ok,12,a8w8_bpreshuffle_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v1,0,8.5495,156.99,ok,0.0,True,origami,1.55,,,,,
a8w8_bpreshuffle,gfx950,20,4096,3072,torch.float8_e4m3fn,13.0816,38.48,979.1,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,17.8457,28.2,ok,0.0,True,prod_default,0.733,,,,,
a8w8_bpreshuffle,gfx950,768,4096,3072,torch.float8_e4m3fn,18.9551,1019.64,1120.21,ok,123,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,17.371,1112.62,ok,0.0,True,origami,1.091,,,,,
a8w8_bpreshuffle,gfx950,8,4096,7168,torch.float8_e4m3fn,12.8163,36.65,2300.44,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,35.1514,13.36,ok,0.0,True,prod_default,0.365,,,,,
a8w8_bpreshuffle,gfx950,320,4096,7168,torch.float8_e4m3fn,26.5632,707.39,1290.33,ok,115,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,22.1952,846.6,ok,0.0,True,origami,1.197,,,,,
a8w8_bpreshuffle,gfx950,10240,4096,26624,torch.float8_e4m3fn,1068.8321,2089.55,435.59,ok,40,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,1397.6259,1597.98,ok,0.0,True,prod_default,0.765,,,,,
a8w8_bpreshuffle,gfx950,11,4608,4096,torch.float8_e4m3fn,13.6056,30.52,1398.01,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,25.4872,16.29,ok,0.0,True,prod_default,0.534,,,,,
a8w8_bpreshuffle,gfx950,17,4608,4096,torch.float8_e4m3fn,13.6896,46.88,1395.27,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,24.4752,26.22,ok,0.0,True,prod_default,0.559,,,,,
a8w8_bpreshuffle,gfx950,64,4608,7168,torch.float8_e4m3fn,17.4537,242.23,1952.52,ok,125,a8w8_bpreshuffle_256x16x192x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,19.5871,215.85,ok,0.0,True,prod_default,0.891,,,,,
a8w8_bpreshuffle,gfx950,512,4608,7168,torch.float8_e4m3fn,34.1421,990.65,1213.13,ok,64,a8w8_bpreshuffle_256x128x96x256_16x16_16x16_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,0,38.6542,875.01,ok,0.0,True,prod_default,0.883,,,,,
a8w8_bpreshuffle,gfx950,6144,4608,16384,torch.float8_e4m3fn,410.5208,2259.84,567.05,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,6,5120,256,torch.float8_e4m3fn,12.9896,1.21,105.75,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.0175,1.74,ok,0.0,True,origami,1.44,,,,,
a8w8_bpreshuffle,gfx950,17,5120,640,torch.float8_e4m3fn,13.243,8.41,261.4,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.0802,12.27,ok,0.0,True,origami,1.458,,,,,
a8w8_bpreshuffle,gfx950,20,5120,1280,torch.float8_e4m3fn,13.3443,19.64,508.38,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.2762,28.26,ok,0.0,True,origami,1.439,,,,,
a8w8_bpreshuffle,gfx950,15,5120,1536,torch.float8_e4m3fn,13.1136,17.99,613.18,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,10.0322,23.52,ok,0.0,True,origami,1.307,,,,,
a8w8_bpreshuffle,gfx950,17,5120,1536,torch.float8_e4m3fn,13.2203,20.23,610.01,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,10.3669,25.79,ok,0.0,True,origami,1.275,,,,,
a8w8_bpreshuffle,gfx950,14,5120,3072,torch.float8_e4m3fn,13.2576,33.22,1200.44,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,16.9604,25.97,ok,0.0,True,prod_default,0.782,,,,,
a8w8_bpreshuffle,gfx950,56,5120,3072,torch.float8_e4m3fn,13.6843,128.73,1203.87,ok,6,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,8.6428,203.82,ok,0.0,True,origami,1.583,,,,,
a8w8_bpreshuffle,gfx950,17,5120,5120,torch.float8_e4m3fn,13.0829,68.13,2023.67,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,32.2194,27.66,ok,0.0,True,prod_default,0.406,,,,,
a8w8_bpreshuffle,gfx950,256,5120,8192,torch.float8_e4m3fn,33.9101,633.29,1376.04,ok,102,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,59.1999,362.75,ok,0.0,True,prod_default,0.573,,,,,
a8w8_bpreshuffle,gfx950,1280,5120,8192,torch.float8_e4m3fn,60.48,1775.37,1083.6,ok,57,a8w8_bpreshuffle_256x160x160x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4x4x1_1x1_intrawave_v3,0,73.6096,1458.7,ok,0.0,True,prod_default,0.822,,,,,
a8w8_bpreshuffle,gfx950,20,6144,1536,torch.float8_e4m3fn,13.1029,28.81,741.34,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,10.3269,36.55,ok,0.0,True,origami,1.269,,,,,
a8w8_bpreshuffle,gfx950,448,6144,2304,torch.float8_e4m3fn,17.507,724.48,1181.98,ok,124,a8w8_bpreshuffle_256x112x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,14.859,853.6,ok,0.0,True,origami,1.178,,,,,
a8w8_bpreshuffle,gfx950,5,6144,3072,torch.float8_e4m3fn,12.8283,14.71,1477.3,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,16.9817,11.11,ok,0.0,True,prod_default,0.755,,,,,
a8w8_bpreshuffle,gfx950,12288,6144,3072,torch.float8_e4m3fn,229.2169,2023.66,905.77,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,293.2436,1581.81,ok,0.0,True,prod_default,0.782,,,,,
a8w8_bpreshuffle,gfx950,5120,6144,4096,torch.float8_e4m3fn,130.8081,1970.05,833.68,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,150.6325,1710.77,ok,0.0,True,prod_default,0.868,,,,,
a8w8_bpreshuffle,gfx950,10000,6144,4096,torch.float8_e4m3fn,283.5941,1774.78,666.47,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,602.5169,835.36,ok,0.0,True,prod_default,0.471,,,,,
a8w8_bpreshuffle,gfx950,14,6144,5120,torch.float8_e4m3fn,13.1843,66.81,2404.46,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,29.746,29.61,ok,0.0,True,prod_default,0.443,,,,,
a8w8_bpreshuffle,gfx950,100,6144,5120,torch.float8_e4m3fn,17.2124,365.52,1928.73,ok,126,a8w8_bpreshuffle_256x32x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,19.7111,319.18,ok,0.0,True,prod_default,0.873,,,,,
a8w8_bpreshuffle,gfx950,448,6144,5120,torch.float8_e4m3fn,30.906,911.98,1270.18,ok,124,a8w8_bpreshuffle_256x112x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,25.9206,1087.39,ok,0.0,True,origami,1.192,,,,,
a8w8_bpreshuffle,gfx950,777,6144,5120,torch.float8_e4m3fn,41.6636,1173.32,1079.68,ok,131,a8w8_bpreshuffle_256x112x192x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,40.7422,1199.85,ok,0.0,True,origami,1.023,,,,,
a8w8_bpreshuffle,gfx950,56,6400,5120,torch.float8_e4m3fn,13.4376,273.11,2513.2,ok,6,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,12.7296,288.31,ok,0.0,True,origami,1.056,,,,,
a8w8_bpreshuffle,gfx950,96,6400,18432,torch.float8_e4m3fn,59.3493,381.63,2038.16,ok,133,a8w8_bpreshuffle_256x32x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,59.8093,378.69,ok,0.0,True,prod_default,0.992,,,,,
a8w8_bpreshuffle,gfx950,15,6656,1024,torch.float8_e4m3fn,12.9549,15.78,542.71,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,8.9122,22.94,ok,0.0,True,origami,1.454,,,,,
a8w8_bpreshuffle,gfx950,10,6656,28672,torch.float8_e4m3fn,40.3849,94.51,4735.95,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,155.0713,24.61,ok,0.0,True,prod_default,0.26,,,,,
a8w8_bpreshuffle,gfx950,1280,6656,28672,torch.float8_e4m3fn,295.5116,1653.24,827.65,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,17,7168,256,torch.float8_e4m3fn,12.9576,4.81,160.76,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.1189,6.84,ok,0.0,True,origami,1.421,,,,,
a8w8_bpreshuffle,gfx950,2000,7168,256,torch.float8_e4m3fn,21.8618,335.75,1418.87,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,9,7168,512,torch.float8_e4m3fn,13.0976,5.04,290.41,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,8.9869,7.35,ok,0.0,True,origami,1.457,,,,,
a8w8_bpreshuffle,gfx950,4096,7168,1024,torch.float8_e4m3fn,58.0532,1035.77,1210.18,ok,34,a8w8_bpreshuffle_256x256x224x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,0,72.8682,825.18,ok,0.0,True,prod_default,0.797,,,,,
a8w8_bpreshuffle,gfx950,6,7168,3072,torch.float8_e4m3fn,13.015,20.3,1699.93,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,16.8364,15.69,ok,0.0,True,prod_default,0.773,,,,,
a8w8_bpreshuffle,gfx950,7,7168,4096,torch.float8_e4m3fn,13.1216,31.33,2247.37,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,25.3805,16.2,ok,0.0,True,prod_default,0.517,,,,,
a8w8_bpreshuffle,gfx950,14,7168,4096,torch.float8_e4m3fn,13.819,59.49,2143.3,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,25.5152,32.22,ok,0.0,True,prod_default,0.542,,,,,
a8w8_bpreshuffle,gfx950,17,7168,4096,torch.float8_e4m3fn,13.2816,75.16,2234.17,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,29.9793,33.3,ok,0.0,True,prod_default,0.443,,,,,
