family,gfx,M,N,K,q_dtype_w,available,hardware_source,cu_num,candidates,best_kernelId,best_kernelName,best_BLOCK_M,best_BLOCK_N,best_BLOCK_K,best_waves_per_eu,mi_m,mi_n,mi_k,splitK,pred_latency_cycles,pred_tflops,topk_json,error
a8w8_bpreshuffle,gfx950,13,384,7168,torch.float8_e4m3fn,True,device:0,256,aiter,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,16,256,64,2,16,16,128,0,34481.74,4.566002335888344,"[{""kernelId"": 75, ""latency_cycles"": 34481.74, ""kernelName"": ""a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1""}, {""kernelId"": 73, ""latency_cycles"": 52985.77, ""kernelName"": ""a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1""}, {""kernelId"": 72, ""latency_cycles"": 95622.17, ""kernelName"": ""a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1""}, {""kernelId"": 74, ""latency_cycles"": 95622.17, ""kernelName"": ""a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1""}, {""kernelId"": 71, ""latency_cycles"": 110041.63, ""kernelName"": ""a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3""}]",
a8w8_bpreshuffle,gfx950,24,512,4096,torch.float8_e4m3fn,True,device:0,256,aiter,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,16,256,64,2,16,16,128,0,30693.12,7.215272381631954,"[{""kernelId"": 75, ""latency_cycles"": 30693.12, ""kernelName"": ""a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1""}, {""kernelId"": 73, ""latency_cycles"": 35730.01, ""kernelName"": ""a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1""}, {""kernelId"": 72, ""latency_cycles"": 53211.47, ""kernelName"": ""a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1""}, {""kernelId"": 74, ""latency_cycles"": 53211.47, ""kernelName"": ""a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1""}, {""kernelId"": 71, ""latency_cycles"": 68939.0, ""kernelName"": ""a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3""}]",
a8w8_bpreshuffle,gfx950,3333,512,4096,torch.float8_e4m3fn,True,device:0,256,aiter,117,a8w8_bpreshuffle_256x112x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,112,64,256,2,16,16,128,0,36752.17,836.8255249821812,"[{""kernelId"": 117, ""latency_cycles"": 36752.17, ""kernelName"": ""a8w8_bpreshuffle_256x112x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3""}, {""kernelId"": 121, ""latency_cycles"": 38571.66, ""kernelName"": ""a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 65, ""latency_cycles"": 39115.48, ""kernelName"": ""a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3""}, {""kernelId"": 144, ""latency_cycles"": 39115.48, ""kernelName"": ""a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3""}, {""kernelId"": 122, ""latency_cycles"": 42185.89, ""kernelName"": ""a8w8_bpreshuffle_256x80x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3""}]",
a8w8_bpreshuffle,gfx950,56,512,7168,torch.float8_e4m3fn,True,device:0,256,aiter,10,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,16,32,512,2,16,16,128,0,20201.32,44.764003008716905,"[{""kernelId"": 10, ""latency_cycles"": 20201.32, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 24, ""latency_cycles"": 20201.32, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 15, ""latency_cycles"": 24400.65, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 29, ""latency_cycles"": 24400.65, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 108, ""latency_cycles"": 24400.65, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1""}]",
a8w8_bpreshuffle,gfx950,224,512,7168,torch.float8_e4m3fn,True,device:0,256,aiter,8,a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v1,32,16,512,2,16,16,128,0,18552.97,194.96436521307294,"[{""kernelId"": 8, ""latency_cycles"": 18552.97, ""kernelName"": ""a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 10, ""latency_cycles"": 18552.97, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 22, ""latency_cycles"": 18552.97, ""kernelName"": ""a8w8_bpreshuffle_128x32x16x512_16x16_16x16_32x4x1_32x4x1_1x32x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 24, ""latency_cycles"": 18552.97, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 15, ""latency_cycles"": 23885.31, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1""}]",
a8w8_bpreshuffle,gfx950,40,576,6400,torch.float8_e4m3fn,True,device:0,256,aiter,15,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,16,64,256,2,16,16,128,0,23394.48,27.733308482011953,"[{""kernelId"": 15, ""latency_cycles"": 23394.48, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 29, ""latency_cycles"": 23394.48, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 108, ""latency_cycles"": 23394.48, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 10, ""latency_cycles"": 23918.38, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 24, ""latency_cycles"": 23918.38, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2""}]",
a8w8_bpreshuffle,gfx950,40,576,7168,torch.float8_e4m3fn,True,device:0,256,aiter,10,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,16,32,512,2,16,16,128,0,20870.74,34.81731294302068,"[{""kernelId"": 10, ""latency_cycles"": 20870.74, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 24, ""latency_cycles"": 20870.74, ""kernelName"": ""a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 15, ""latency_cycles"": 24708.67, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 29, ""latency_cycles"": 24708.67, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 108, ""latency_cycles"": 24708.67, ""kernelName"": ""a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1""}]",
a8w8_bpreshuffle,gfx950,4096,576,7168,torch.float8_e4m3fn,True,device:0,256,aiter,64,a8w8_bpreshuffle_256x128x96x256_16x16_16x16_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,128,96,256,2,16,16,128,0,72752.97,1022.7802836297391,"[{""kernelId"": 64, ""latency_cycles"": 72752.97, ""kernelName"": ""a8w8_bpreshuffle_256x128x96x256_16x16_16x16_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3""}, {""kernelId"": 128, ""latency_cycles"": 80467.41, ""kernelName"": ""a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3""}, {""kernelId"": 123, ""latency_cycles"": 80665.78, ""kernelName"": ""a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 124, ""latency_cycles"": 85488.1, ""kernelName"": ""a8w8_bpreshuffle_256x112x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 61, ""latency_cycles"": 85619.67, ""kernelName"": ""a8w8_bpreshuffle_256x128x96x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3""}]",
a8w8_bpreshuffle,gfx950,7,1024,8192,torch.float8_e4m3fn,True,device:0,256,aiter,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,16,256,64,2,16,16,128,0,40902.71,6.316675267983405,"[{""kernelId"": 75, ""latency_cycles"": 40902.71, ""kernelName"": ""a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1""}, {""kernelId"": 73, ""latency_cycles"": 66007.13, ""kernelName"": ""a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1""}, {""kernelId"": 72, ""latency_cycles"": 124858.51, ""kernelName"": ""a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1""}, {""kernelId"": 74, ""latency_cycles"": 124858.51, ""kernelName"": ""a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1""}, {""kernelId"": 71, ""latency_cycles"": 193447.73, ""kernelName"": ""a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3""}]",
a8w8_bpreshuffle,gfx950,4096,1280,5120,torch.float8_e4m3fn,True,device:0,256,aiter,69,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,128,160,128,2,16,16,128,0,77584.76,1522.3556432385228,"[{""kernelId"": 69, ""latency_cycles"": 77584.76, ""kernelName"": ""a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3""}, {""kernelId"": 149, ""latency_cycles"": 78846.39, ""kernelName"": ""a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3""}, {""kernelId"": 142, ""latency_cycles"": 82454.6, ""kernelName"": ""a8w8_bpreshuffle_256x176x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 137, ""latency_cycles"": 84343.02, ""kernelName"": ""a8w8_bpreshuffle_256x96x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 4, ""latency_cycles"": 85666.65, ""kernelName"": ""a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3""}]",
