family,gfx,M,N,K,q_dtype_w,available,hardware_source,cu_num,candidates,best_kernelId,best_kernelName,best_BLOCK_M,best_BLOCK_N,best_BLOCK_K,best_waves_per_eu,mi_m,mi_n,mi_k,splitK,pred_latency_cycles,pred_tflops,topk_json,error
a8w8_blockscale,gfx950,17,256,4352,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,384,256,18432,,True,device:0,256,aiter,18,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,64,64,256,2,32,32,64,0,29798.32,267.549719675393,"[{""kernelId"": 18, ""latency_cycles"": 29798.32, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 2, ""latency_cycles"": 29941.24, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 15, ""latency_cycles"": 29941.24, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 12, ""latency_cycles"": 30609.31, ""kernelName"": ""a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 30871.25, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}]",
a8w8_blockscale,gfx950,6144,512,5120,,True,device:0,256,aiter,0,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,128,128,128,2,32,32,64,0,68757.55,1030.6789172124604,"[{""kernelId"": 0, ""latency_cycles"": 68757.55, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 17, ""latency_cycles"": 92211.7, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 18, ""latency_cycles"": 99982.06, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 110711.5, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 2, ""latency_cycles"": 110711.5, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}]",
a8w8_blockscale,gfx950,3,512,7168,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,896,512,7168,,True,device:0,256,aiter,18,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,64,64,256,2,32,32,64,0,32110.11,450.5954444164693,"[{""kernelId"": 18, ""latency_cycles"": 32110.11, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 12, ""latency_cycles"": 36025.0, ""kernelName"": ""a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 13, ""latency_cycles"": 37572.73, ""kernelName"": ""a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 3, ""latency_cycles"": 38636.23, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 16, ""latency_cycles"": 38636.23, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}]",
a8w8_blockscale,gfx950,192,576,1536,,True,device:0,256,aiter,8,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16,64,256,2,16,16,128,0,7244.79,103.16724162137162,"[{""kernelId"": 8, ""latency_cycles"": 7244.79, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 13, ""latency_cycles"": 8443.28, ""kernelName"": ""a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 10039.81, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 18, ""latency_cycles"": 10654.45, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 11, ""latency_cycles"": 11148.67, ""kernelName"": ""a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale,gfx950,10,768,1280,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,20,768,1280,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,10,768,7168,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,3,1024,18432,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,64,1024,18432,,True,device:0,256,aiter,7,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,16,128,256,2,16,16,128,0,29595.35,179.5897408885756,"[{""kernelId"": 7, ""latency_cycles"": 29595.35, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 4, ""latency_cycles"": 30743.57, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x256x128_8x16_16x16_1x4_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 5, ""latency_cycles"": 33714.23, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x128x128_8x16_16x16_1x2_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 8, ""latency_cycles"": 34070.5, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 42865.52, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1""}]",
a8w8_blockscale,gfx950,3072,1024,18432,,True,device:0,256,aiter,0,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,128,128,128,2,32,32,64,0,233658.35,1091.8550941893338,"[{""kernelId"": 0, ""latency_cycles"": 233658.35, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 272854.74, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 17, ""latency_cycles"": 313562.89, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 18, ""latency_cycles"": 347333.25, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 384062.69, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}]",
a8w8_blockscale,gfx950,15,1280,4096,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,11,1280,8192,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,320,1280,8192,,True,device:0,256,aiter,18,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,64,64,256,2,32,32,64,0,34877.27,423.31150942874524,"[{""kernelId"": 18, ""latency_cycles"": 34877.27, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 2, ""latency_cycles"": 37258.18, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 15, ""latency_cycles"": 37258.18, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 14, ""latency_cycles"": 38672.68, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 0, ""latency_cycles"": 38786.98, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}]",
a8w8_blockscale,gfx950,384,1536,256,,True,device:0,256,aiter,3,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,64,64,128,2,32,32,64,0,3029.98,219.2679856673019,"[{""kernelId"": 3, ""latency_cycles"": 3029.98, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 16, ""latency_cycles"": 3029.98, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 10, ""latency_cycles"": 3359.05, ""kernelName"": ""a8w8_blockscale_1x128x128_256x32x128x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 11, ""latency_cycles"": 4573.94, ""kernelName"": ""a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 4584.57, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}]",
a8w8_blockscale,gfx950,2048,1536,4352,,True,device:0,256,aiter,0,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,128,128,128,2,32,32,64,0,59244.05,1016.758994056816,"[{""kernelId"": 0, ""latency_cycles"": 59244.05, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 68586.86, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 17, ""latency_cycles"": 79441.43, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 18, ""latency_cycles"": 85711.8, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 94941.24, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}]",
a8w8_blockscale,gfx950,777,1536,7168,,True,device:0,256,aiter,17,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,64,128,256,2,32,32,64,0,66224.6,568.3862373453725,"[{""kernelId"": 17, ""latency_cycles"": 66224.6, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 0, ""latency_cycles"": 76651.76, ""kernelName"": ""a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 79067.72, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}, {""kernelId"": 2, ""latency_cycles"": 79367.68, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3""}, {""kernelId"": 15, ""latency_cycles"": 79367.68, ""kernelName"": ""a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1""}]",
a8w8_blockscale,gfx950,20,2048,128,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,17,2048,512,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,9,2048,1024,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale,gfx950,40,2048,1024,,True,device:0,256,aiter,8,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16,64,256,2,16,16,128,0,5548.1,66.52710196143393,"[{""kernelId"": 8, ""latency_cycles"": 5548.1, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 7314.28, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 7, ""latency_cycles"": 8843.01, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 5, ""latency_cycles"": 10409.98, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x128x128_8x16_16x16_1x2_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 4, ""latency_cycles"": 16585.54, ""kernelName"": ""a8w8_blockscale_1x128x128_256x16x256x128_8x16_16x16_1x4_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}]",
