family,M,N,K,q_dtype_w,prod_default_us,prod_default_tflops,origami_kernelId,origami_us,origami_tflops,origami_correct,origami_err_ratio,origami_pred_cycles,winner,origami_speedup_vs_prod,sweep_best_us,origami_frac_of_oracle
a8w8_bpreshuffle,40,576,6400,torch.float8_e4m3fn,24.6072,11.98,15,8.5122,34.65,True,0.0,23394.48,origami,2.891,,
a8w8_bpreshuffle,40,576,7168,torch.float8_e4m3fn,12.9963,25.42,10,8.9442,36.93,True,0.0,20870.74,origami,1.453,,
a8w8_bpreshuffle,4096,576,7168,torch.float8_e4m3fn,38.8102,871.5,64,36.9981,914.18,True,0.0,72752.97,origami,1.049,,
a8w8_bpreshuffle,7,1024,8192,torch.float8_e4m3fn,13.7083,8.57,75,39.2582,2.99,True,0.0,40902.71,prod_default,0.349,,
a8w8_bpreshuffle,4096,1280,5120,torch.float8_e4m3fn,43.0049,1248.39,69,41.5969,1290.65,True,0.0,77584.76,origami,1.034,,
a8w8_bpreshuffle,6,1280,9216,torch.float8_e4m3fn,13.0029,10.89,75,43.7356,3.24,True,0.0,47183.02,prod_default,0.297,,
a8w8_bpreshuffle,17,1280,9216,torch.float8_e4m3fn,13.2909,30.18,73,45.9263,8.73,True,0.0,41110.19,prod_default,0.289,,
a8w8_bpreshuffle,192,1280,9216,torch.float8_e4m3fn,13.4776,336.1,113,14.447,313.55,True,0.0,29146.27,prod_default,0.933,,
a8w8_bpreshuffle,1280,1536,512,torch.float8_e4m3fn,13.2963,151.42,,,,,,8286.0,,,,
a8w8_bpreshuffle,512,1536,1024,torch.float8_e4m3fn,13.3203,120.91,114,8.5495,188.39,True,0.0,8055.02,origami,1.558,,
a8w8_bpreshuffle,1024,1536,4096,torch.float8_e4m3fn,19.4778,661.52,117,20.5658,626.52,True,0.0,37673.41,prod_default,0.947,,
a8w8_bpreshuffle,768,1536,7168,torch.float8_e4m3fn,46.209,365.98,115,23.9512,706.08,True,0.0,52365.39,origami,1.929,,
a8w8_bpreshuffle,11,1792,1536,torch.float8_e4m3fn,13.135,4.61,75,9.9762,6.07,True,0.0,26704.01,origami,1.317,,
a8w8_bpreshuffle,1,1792,4608,torch.float8_e4m3fn,13.6176,1.21,75,23.7699,0.69,True,0.0,175828.06,prod_default,0.573,,
a8w8_bpreshuffle,16,1792,4608,torch.float8_e4m3fn,13.4269,19.68,75,22.4912,11.75,True,0.0,27727.87,prod_default,0.597,,
a8w8_bpreshuffle,4096,1792,4608,torch.float8_e4m3fn,40.0488,1689.08,154,39.0062,1734.23,True,0.0,83361.48,origami,1.027,,
a8w8_bpreshuffle,49152,1792,4608,torch.float8_e4m3fn,392.6857,2067.17,34,493.3959,1645.23,True,0.0,688054.09,prod_default,0.796,,
a8w8_bpreshuffle,11,1792,5120,torch.float8_e4m3fn,12.7909,15.78,75,25.6019,7.88,True,0.0,33072.31,prod_default,0.5,,
a8w8_bpreshuffle,33,1792,5120,torch.float8_e4m3fn,13.4883,44.89,10,8.8082,68.75,True,0.0,17130.25,origami,1.531,,
a8w8_bpreshuffle,48,1792,5120,torch.float8_e4m3fn,13.1016,67.23,10,9.0855,96.95,True,0.0,13272.11,origami,1.442,,
a8w8_bpreshuffle,11,2048,512,torch.float8_e4m3fn,13.539,1.7,75,9.2335,2.5,True,0.0,19783.19,origami,1.466,,
a8w8_bpreshuffle,256,2048,16384,torch.float8_e4m3fn,57.4172,299.21,135,73.2989,234.38,True,0.0,52577.44,prod_default,0.783,,
a8w8_bpreshuffle,12288,2112,6656,torch.float8_e4m3fn,220.3527,1567.83,,,,,,323403.35,,,,
a8w8_bpreshuffle,333,2304,5120,torch.float8_e4m3fn,25.6165,306.69,113,14.3123,548.93,True,0.0,31357.86,origami,1.79,,
a8w8_bpreshuffle,24,2304,6144,torch.float8_e4m3fn,13.279,51.17,75,30.4406,22.32,True,0.0,36211.63,prod_default,0.436,,
a8w8_bpreshuffle,24,2304,13312,torch.float8_e4m3fn,18.5831,79.22,73,89.5953,16.43,True,0.0,47397.21,prod_default,0.207,,
a8w8_bpreshuffle,65536,2304,16384,torch.float8_e4m3fn,2819.6831,1754.74,2,2575.1658,1921.35,True,0.0,3318007.24,origami,1.095,,
a8w8_bpreshuffle,13,2560,5120,torch.float8_e4m3fn,13.2043,25.81,75,32.3287,10.54,True,0.0,32640.46,prod_default,0.408,,
a8w8_bpreshuffle,20,2560,8192,torch.float8_e4m3fn,13.1763,63.66,75,51.9384,16.15,True,0.0,50866.19,prod_default,0.254,,
a8w8_bpreshuffle,640,3072,2048,torch.float8_e4m3fn,15.6283,515.29,65,12.0856,666.34,True,0.0,21056.26,origami,1.293,,
a8w8_bpreshuffle,768,3072,3072,torch.float8_e4m3fn,19.0497,760.93,122,18.7311,773.88,True,0.0,33738.85,origami,1.017,,
a8w8_bpreshuffle,10240,3072,3072,torch.float8_e4m3fn,103.7595,1862.71,2,125.7467,1537.01,True,0.0,181731.76,prod_default,0.825,,
a8w8_bpreshuffle,80,4096,2048,torch.float8_e4m3fn,13.2549,101.26,12,8.5495,156.99,True,0.0,11351.48,origami,1.55,,
a8w8_bpreshuffle,20,4096,3072,torch.float8_e4m3fn,13.0816,38.48,73,17.8457,28.2,True,0.0,47051.78,prod_default,0.733,,
a8w8_bpreshuffle,768,4096,3072,torch.float8_e4m3fn,18.9551,1019.64,123,17.371,1112.62,True,0.0,35063.33,origami,1.091,,
a8w8_bpreshuffle,8,4096,7168,torch.float8_e4m3fn,12.8163,36.65,75,35.1514,13.36,True,0.0,50409.9,prod_default,0.365,,
a8w8_bpreshuffle,320,4096,7168,torch.float8_e4m3fn,26.5632,707.39,115,22.1952,846.6,True,0.0,50698.31,origami,1.197,,
a8w8_bpreshuffle,10240,4096,26624,torch.float8_e4m3fn,1068.8321,2089.55,40,1397.6259,1597.98,True,0.0,1660281.95,prod_default,0.765,,
a8w8_bpreshuffle,11,4608,4096,torch.float8_e4m3fn,13.6056,30.52,75,25.4872,16.29,True,0.0,44513.61,prod_default,0.534,,
a8w8_bpreshuffle,17,4608,4096,torch.float8_e4m3fn,13.6896,46.88,75,24.4752,26.22,True,0.0,52828.13,prod_default,0.559,,
a8w8_bpreshuffle,64,4608,7168,torch.float8_e4m3fn,17.4537,242.23,125,19.5871,215.85,True,0.0,39675.48,prod_default,0.891,,
a8w8_bpreshuffle,512,4608,7168,torch.float8_e4m3fn,34.1421,990.65,64,38.6542,875.01,True,0.0,72752.97,prod_default,0.883,,
a8w8_bpreshuffle,6144,4608,16384,torch.float8_e4m3fn,410.5208,2259.84,,,,,,706763.88,,,,
a8w8_bpreshuffle,6,5120,256,torch.float8_e4m3fn,12.9896,1.21,75,9.0175,1.74,True,0.0,20066.21,origami,1.44,,
a8w8_bpreshuffle,17,5120,640,torch.float8_e4m3fn,13.243,8.41,75,9.0802,12.27,True,0.0,28347.01,origami,1.458,,
a8w8_bpreshuffle,20,5120,1280,torch.float8_e4m3fn,13.3443,19.64,75,9.2762,28.26,True,0.0,31773.33,origami,1.439,,
a8w8_bpreshuffle,15,5120,1536,torch.float8_e4m3fn,13.1136,17.99,75,10.0322,23.52,True,0.0,25750.44,origami,1.307,,
a8w8_bpreshuffle,17,5120,1536,torch.float8_e4m3fn,13.2203,20.23,75,10.3669,25.79,True,0.0,33991.5,origami,1.275,,
a8w8_bpreshuffle,14,5120,3072,torch.float8_e4m3fn,13.2576,33.22,75,16.9604,25.97,True,0.0,38634.09,prod_default,0.782,,
a8w8_bpreshuffle,56,5120,3072,torch.float8_e4m3fn,13.6843,128.73,6,8.6428,203.82,True,0.0,21612.98,origami,1.583,,
a8w8_bpreshuffle,17,5120,5120,torch.float8_e4m3fn,13.0829,68.13,73,32.2194,27.66,True,0.0,48623.44,prod_default,0.406,,
a8w8_bpreshuffle,256,5120,8192,torch.float8_e4m3fn,33.9101,633.29,102,59.1999,362.75,True,0.0,67662.58,prod_default,0.573,,
a8w8_bpreshuffle,1280,5120,8192,torch.float8_e4m3fn,60.48,1775.37,57,73.6096,1458.7,True,0.0,129816.25,prod_default,0.822,,
a8w8_bpreshuffle,20,6144,1536,torch.float8_e4m3fn,13.1029,28.81,75,10.3269,36.55,True,0.0,31884.8,origami,1.269,,
a8w8_bpreshuffle,448,6144,2304,torch.float8_e4m3fn,17.507,724.48,124,14.859,853.6,True,0.0,29311.4,origami,1.178,,
a8w8_bpreshuffle,5,6144,3072,torch.float8_e4m3fn,12.8283,14.71,75,16.9817,11.11,True,0.0,72011.26,prod_default,0.755,,
a8w8_bpreshuffle,12288,6144,3072,torch.float8_e4m3fn,229.2169,2023.66,2,293.2436,1581.81,True,0.0,454329.41,prod_default,0.782,,
a8w8_bpreshuffle,5120,6144,4096,torch.float8_e4m3fn,130.8081,1970.05,2,150.6325,1710.77,True,0.0,224470.47,prod_default,0.868,,
a8w8_bpreshuffle,10000,6144,4096,torch.float8_e4m3fn,283.5941,1774.78,2,602.5169,835.36,True,0.0,463470.57,prod_default,0.471,,
a8w8_bpreshuffle,14,6144,5120,torch.float8_e4m3fn,13.1843,66.81,75,29.746,29.61,True,0.0,38632.14,prod_default,0.443,,
a8w8_bpreshuffle,100,6144,5120,torch.float8_e4m3fn,17.2124,365.52,126,19.7111,319.18,True,0.0,45262.98,prod_default,0.873,,
a8w8_bpreshuffle,448,6144,5120,torch.float8_e4m3fn,30.906,911.98,124,25.9206,1087.39,True,0.0,57201.58,origami,1.192,,
a8w8_bpreshuffle,777,6144,5120,torch.float8_e4m3fn,41.6636,1173.32,131,40.7422,1199.85,True,0.0,77937.42,origami,1.023,,
a8w8_bpreshuffle,56,6400,5120,torch.float8_e4m3fn,13.4376,273.11,6,12.7296,288.31,True,0.0,34813.75,origami,1.056,,
a8w8_bpreshuffle,96,6400,18432,torch.float8_e4m3fn,59.3493,381.63,133,59.8093,378.69,True,0.0,97572.99,prod_default,0.992,,
a8w8_bpreshuffle,15,6656,1024,torch.float8_e4m3fn,12.9549,15.78,75,8.9122,22.94,True,0.0,22234.25,origami,1.454,,
a8w8_bpreshuffle,10,6656,28672,torch.float8_e4m3fn,40.3849,94.51,75,155.0713,24.61,True,0.0,200173.9,prod_default,0.26,,
a8w8_bpreshuffle,1280,6656,28672,torch.float8_e4m3fn,295.5116,1653.24,,,,,,495118.73,,,,
a8w8_bpreshuffle,17,7168,256,torch.float8_e4m3fn,12.9576,4.81,75,9.1189,6.84,True,0.0,12364.26,origami,1.421,,
a8w8_bpreshuffle,2000,7168,256,torch.float8_e4m3fn,21.8618,335.75,,,,,,35098.44,,,,
a8w8_bpreshuffle,9,7168,512,torch.float8_e4m3fn,13.0976,5.04,75,8.9869,7.35,True,0.0,28255.31,origami,1.457,,
a8w8_bpreshuffle,4096,7168,1024,torch.float8_e4m3fn,58.0532,1035.77,34,72.8682,825.18,True,0.0,87364.98,prod_default,0.797,,
a8w8_bpreshuffle,6,7168,3072,torch.float8_e4m3fn,13.015,20.3,75,16.8364,15.69,True,0.0,69837.62,prod_default,0.773,,
a8w8_bpreshuffle,7,7168,4096,torch.float8_e4m3fn,13.1216,31.33,75,25.3805,16.2,True,0.0,68663.55,prod_default,0.517,,
a8w8_bpreshuffle,14,7168,4096,torch.float8_e4m3fn,13.819,59.49,75,25.5152,32.22,True,0.0,44612.99,prod_default,0.542,,
a8w8_bpreshuffle,17,7168,4096,torch.float8_e4m3fn,13.2816,75.16,73,29.9793,33.3,True,0.0,62219.07,prod_default,0.443,,
a8w8_bpreshuffle,448,7168,4096,torch.float8_e4m3fn,25.0885,1048.55,124,23.2645,1130.76,True,0.0,47432.58,origami,1.078,,
a8w8_bpreshuffle,24,7168,9216,torch.float8_e4m3fn,26.8672,118.02,73,65.152,48.67,True,0.0,90378.72,prod_default,0.412,,
a8w8_bpreshuffle,56,7168,16384,torch.float8_e4m3fn,55.3465,237.65,7,51.1878,256.96,True,0.0,106537.94,origami,1.081,,
a8w8_bpreshuffle,2560,8192,512,torch.float8_e4m3fn,31.038,691.89,54,38.4422,558.63,True,0.0,51473.65,prod_default,0.807,,
a8w8_bpreshuffle,64,8192,1536,torch.float8_e4m3fn,13.4563,119.69,6,9.0349,178.27,True,0.0,10602.93,origami,1.489,,
a8w8_bpreshuffle,13,8192,3584,torch.float8_e4m3fn,13.0043,58.7,75,19.4551,39.24,True,0.0,48326.41,prod_default,0.668,,
a8w8_bpreshuffle,15,8192,5120,torch.float8_e4m3fn,13.4483,93.57,75,31.3993,40.07,True,0.0,53010.03,prod_default,0.428,,
a8w8_bpreshuffle,3072,8192,5120,torch.float8_e4m3fn,124.296,2073.26,47,122.6093,2101.78,True,0.0,232061.09,origami,1.014,,
a8w8_bpreshuffle,20,8192,13312,torch.float8_e4m3fn,22.5485,193.45,73,91.1433,47.86,True,0.0,154291.68,prod_default,0.247,,
a8w8_bpreshuffle,32,8192,13312,torch.float8_e4m3fn,20.0404,348.26,73,91.166,76.56,True,0.0,107905.92,prod_default,0.22,,
a8w8_bpreshuffle,10000,8192,13312,torch.float8_e4m3fn,1130.8174,1928.73,2,2641.7058,825.62,True,0.0,1559718.0,prod_default,0.428,,
a8w8_bpreshuffle,160,8192,28672,torch.float8_e4m3fn,115.6251,650.05,134,161.9208,464.19,True,0.0,230741.53,prod_default,0.714,,
a8w8_bpreshuffle,320,9216,4096,torch.float8_e4m3fn,26.2952,918.77,128,26.2752,919.47,True,0.0,48916.74,origami,1.001,,
a8w8_bpreshuffle,896,9216,7168,torch.float8_e4m3fn,73.8909,1602.09,154,55.8905,2118.07,True,0.0,121820.32,origami,1.322,,
a8w8_bpreshuffle,16,10240,3200,torch.float8_e4m3fn,16.8844,62.1,75,20.4511,51.27,True,0.0,54393.69,prod_default,0.826,,
a8w8_bpreshuffle,2,10240,8192,torch.float8_e4m3fn,16.267,20.63,75,47.5157,7.06,True,0.0,518056.07,prod_default,0.342,,
a8w8_bpreshuffle,12,10240,8192,torch.float8_e4m3fn,17.4404,115.44,75,47.6477,42.25,True,0.0,108290.08,prod_default,0.366,,
a8w8_bpreshuffle,48,10240,18432,torch.float8_e4m3fn,37.5075,483.09,7,52.5118,345.05,True,0.0,104649.63,prod_default,0.714,,
a8w8_bpreshuffle,10,11264,5120,torch.float8_e4m3fn,13.5829,84.92,75,31.4487,36.68,True,0.0,90570.74,prod_default,0.432,,
a8w8_bpreshuffle,500,11264,5120,torch.float8_e4m3fn,43.3943,1329.02,,,,,,83973.78,,,,
a8w8_bpreshuffle,11,11264,16384,torch.float8_e4m3fn,32.4607,125.08,75,91.8886,44.18,True,0.0,238403.89,prod_default,0.353,,
a8w8_bpreshuffle,5,12288,1536,torch.float8_e4m3fn,13.1363,14.37,75,10.1309,18.63,True,0.0,74533.9,origami,1.297,,
a8w8_bpreshuffle,448,12288,1536,torch.float8_e4m3fn,18.4857,914.84,131,18.1457,931.98,True,0.0,29492.22,origami,1.019,,
a8w8_bpreshuffle,1000,12288,13312,torch.float8_e4m3fn,172.4557,1897.04,35,173.2117,1888.76,True,0.0,287603.05,prod_default,0.996,,
a8w8_bpreshuffle,32768,12288,13312,torch.float8_e4m3fn,5790.3397,1851.4,2,5333.61,2009.94,True,0.0,7309425.89,origami,1.086,,
a8w8_bpreshuffle,13,14336,3200,torch.float8_e4m3fn,19.6471,60.71,75,23.8885,49.93,True,0.0,65643.73,prod_default,0.822,,
a8w8_bpreshuffle,15,14336,3200,torch.float8_e4m3fn,19.1044,72.04,75,23.4578,58.67,True,0.0,61266.47,prod_default,0.814,,
a8w8_bpreshuffle,17,14336,3200,torch.float8_e4m3fn,18.7591,83.15,75,22.9125,68.07,True,0.0,83557.09,prod_default,0.819,,
a8w8_bpreshuffle,112,14336,3200,torch.float8_e4m3fn,18.8537,545.04,100,17.5564,585.32,True,0.0,50972.9,origami,1.074,,
a8w8_bpreshuffle,24,14336,3584,torch.float8_e4m3fn,13.6856,180.21,75,23.8152,103.56,True,0.0,73898.96,prod_default,0.575,,
a8w8_bpreshuffle,9,14336,4096,torch.float8_e4m3fn,13.8549,76.29,75,26.3606,40.1,True,0.0,98821.4,prod_default,0.526,,
a8w8_bpreshuffle,224,14336,4096,torch.float8_e4m3fn,50.6478,519.4,,,,,,58126.84,,,,
a8w8_bpreshuffle,32768,14336,6400,torch.float8_e4m3fn,3257.6619,1845.79,2,3218.2874,1868.37,True,0.0,4488855.82,origami,1.012,,
a8w8_bpreshuffle,7,16384,512,torch.float8_e4m3fn,13.607,8.63,75,9.1949,12.77,True,0.0,38723.81,origami,1.48,,
a8w8_bpreshuffle,2560,16384,512,torch.float8_e4m3fn,55.6412,771.9,,,,,,100933.37,,,,
a8w8_bpreshuffle,1,18432,7168,torch.float8_e4m3fn,23.7058,11.15,75,43.2196,6.11,True,0.0,1605406.08,prod_default,0.548,,
a8w8_bpreshuffle,320,18432,7168,torch.float8_e4m3fn,71.0909,1189.42,138,56.8025,1488.62,True,0.0,124911.94,origami,1.252,,
a8w8_bpreshuffle,768,18432,7168,torch.float8_e4m3fn,121.4893,1670.41,,,,,,167319.54,,,,
a8w8_bpreshuffle,40000,18432,7168,torch.float8_e4m3fn,5918.7556,1785.79,2,14185.8297,745.08,True,0.0,7961876.59,prod_default,0.417,,
a8w8_bpreshuffle,2000,18432,13312,torch.float8_e4m3fn,514.0097,1909.43,35,549.2064,1787.06,True,0.0,850142.32,prod_default,0.936,,
a8w8_bpreshuffle,10,18432,25600,torch.float8_e4m3fn,105.0663,89.82,75,214.4046,44.02,True,0.0,629126.3,prod_default,0.49,,
a8w8_bpreshuffle,17,18432,25600,torch.float8_e4m3fn,109.4157,146.63,73,257.1029,62.4,True,0.0,731404.15,prod_default,0.426,,
a8w8_bpreshuffle,8,20480,256,torch.float8_e4m3fn,13.283,6.32,75,9.3642,8.96,True,0.0,19198.19,origami,1.418,,
a8w8_bpreshuffle,448,20480,256,torch.float8_e4m3fn,16.3923,286.57,,,,,,24092.47,,,,
a8w8_bpreshuffle,65536,20480,1536,torch.float8_e4m3fn,3683.0523,1119.5,2,3410.1171,1209.1,True,0.0,4704948.18,origami,1.08,,
a8w8_bpreshuffle,8,24576,1536,torch.float8_e4m3fn,13.5109,44.7,75,13.2123,45.71,True,0.0,76399.21,origami,1.023,,
a8w8_bpreshuffle,13,24576,1536,torch.float8_e4m3fn,13.3896,73.3,75,13.1469,74.65,True,0.0,51453.18,origami,1.018,,
a8w8_bpreshuffle,20,24576,1536,torch.float8_e4m3fn,13.2976,113.55,75,13.2016,114.38,True,0.0,58625.47,origami,1.007,,
a8w8_bpreshuffle,28,32768,512,torch.float8_e4m3fn,13.4016,70.11,75,9.2722,101.33,True,0.0,19833.37,origami,1.445,,
a8w8_bpreshuffle,1,32768,1536,torch.float8_e4m3fn,13.3323,7.55,75,13.4283,7.5,True,0.0,587126.67,prod_default,0.993,,
a8w8_bpreshuffle,1280,32768,1536,torch.float8_e4m3fn,102.8702,1252.54,,,,,,161841.47,,,,
a8w8_bpreshuffle,80,51200,1280,torch.float8_e4m3fn,22.8112,459.68,18,35.9115,291.99,True,0.0,59983.56,prod_default,0.635,,
a8w8_bpreshuffle,12,51200,4608,torch.float8_e4m3fn,43.8956,128.99,75,45.505,124.43,True,0.0,274525.36,prod_default,0.965,,
a8w8_bpreshuffle,4,53248,16384,torch.float8_e4m3fn,170.393,40.96,75,180.7092,38.62,True,0.0,2700301.69,prod_default,0.943,,
a8w8_bpreshuffle,40,57344,2048,torch.float8_e4m3fn,25.2605,371.93,7,29.7046,316.29,True,0.0,84227.34,prod_default,0.85,,
a8w8_bpreshuffle,6000,57344,3584,torch.float8_e4m3fn,1673.7773,1473.46,2,3502.682,704.1,True,0.0,2204465.19,prod_default,0.478,,
a8w8_bpreshuffle,6,57344,8192,torch.float8_e4m3fn,93.094,60.55,75,91.802,61.41,True,0.0,963732.73,origami,1.014,,
a8w8_bpreshuffle,320,57344,8192,torch.float8_e4m3fn,316.1708,950.9,138,212.8285,1412.63,True,0.0,419584.52,origami,1.486,,
a8w8_bpreshuffle,12,57344,16384,torch.float8_e4m3fn,187.4173,120.31,75,189.0334,119.28,True,0.0,1027042.1,prod_default,0.991,,
