family,gfx,M,N,K,q_dtype_w,available,hardware_source,cu_num,candidates,best_kernelId,best_kernelName,best_BLOCK_M,best_BLOCK_N,best_BLOCK_K,best_waves_per_eu,mi_m,mi_n,mi_k,splitK,pred_latency_cycles,pred_tflops,topk_json,error
a8w8,gfx950,384,192,640,torch.float8_e4m3fn,True,device:0,256,aiter,48,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v1,32,16,128,2,16,16,128,0,3303.73,62.84346573803752,"[{""kernelId"": 48, ""latency_cycles"": 3303.73, ""kernelName"": ""a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v1""}, {""kernelId"": 57, ""latency_cycles"": 3303.73, ""kernelName"": ""a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2""}, {""kernelId"": 67, ""latency_cycles"": 3303.73, ""kernelName"": ""a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v1""}, {""kernelId"": 76, ""latency_cycles"": 3303.73, ""kernelName"": ""a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2""}, {""kernelId"": 50, ""latency_cycles"": 3304.9, ""kernelName"": ""a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1""}]",
a8w8,gfx950,96,192,28672,torch.int8,True,device:0,256,aiter,61,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,16,64,128,2,16,16,32,0,27093.57,85.82562022666,"[{""kernelId"": 61, ""latency_cycles"": 27093.57, ""kernelName"": ""a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 80, ""latency_cycles"": 27093.57, ""kernelName"": ""a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2""}, {""kernelId"": 62, ""latency_cycles"": 29016.39, ""kernelName"": ""a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_intrawave_v2""}, {""kernelId"": 81, ""latency_cycles"": 29016.39, ""kernelName"": ""a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_interwave_v2""}, {""kernelId"": 54, ""latency_cycles"": 30309.29, ""kernelName"": ""a8w8_rowwise_128x128x16x128_16x16_4x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2""}]",
a8w8,gfx950,48,200,5120,torch.int8,True,device:0,256,aiter,49,a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_intrawave_v1,16,16,128,2,16,16,32,0,21045.15,10.27641941339959,"[{""kernelId"": 49, ""latency_cycles"": 21045.15, ""kernelName"": ""a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 59, ""latency_cycles"": 21045.15, ""kernelName"": ""a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 68, ""latency_cycles"": 21045.15, ""kernelName"": ""a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_interwave_v1""}, {""kernelId"": 78, ""latency_cycles"": 21045.15, ""kernelName"": ""a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_interwave_v2""}, {""kernelId"": 50, ""latency_cycles"": 21965.68, ""kernelName"": ""a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1""}]",
a8w8,gfx950,1536,200,5120,torch.float8_e4m3fn,True,device:0,256,aiter,30,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,32,64,512,2,16,16,128,0,27348.42,253.0531121718078,"[{""kernelId"": 30, ""latency_cycles"": 27348.42, ""kernelName"": ""a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 47, ""latency_cycles"": 32869.17, ""kernelName"": ""a8w8_rowwise_256x64x64x128_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3""}, {""kernelId"": 53, ""latency_cycles"": 33780.53, ""kernelName"": ""a8w8_rowwise_128x128x32x128_32x32_2x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 72, ""latency_cycles"": 33780.53, ""kernelName"": ""a8w8_rowwise_128x128x32x128_32x32_2x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2""}, {""kernelId"": 23, ""latency_cycles"": 35307.69, ""kernelName"": ""a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3""}]",
a8w8,gfx950,20,256,128,torch.float8_e4m3fn,True,device:0,256,aiter,58,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2,16,16,64,2,16,16,128,0,1457.06,1.9790452815431443,"[{""kernelId"": 58, ""latency_cycles"": 1457.06, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 77, ""latency_cycles"": 1457.06, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2""}, {""kernelId"": 36, ""latency_cycles"": 18909.32, ""kernelName"": ""a8w8_rowwise_256x128x128x64_32x32_2x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_intrawave_v4""}, {""kernelId"": 42, ""latency_cycles"": 28750.37, ""kernelName"": ""a8w8_rowwise_256x128x256x64_32x32_2x4_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1""}, {""kernelId"": 43, ""latency_cycles"": 53530.02, ""kernelName"": ""a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1""}]",
a8w8,gfx950,8,256,256,torch.int8,True,device:0,256,aiter,58,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2,16,16,64,2,16,16,32,0,4031.86,0.5721592928201795,"[{""kernelId"": 58, ""latency_cycles"": 4031.86, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 77, ""latency_cycles"": 4031.86, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2""}, {""kernelId"": 36, ""latency_cycles"": 231334.84, ""kernelName"": ""a8w8_rowwise_256x128x128x64_32x32_2x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_intrawave_v4""}, {""kernelId"": 38, ""latency_cycles"": 320285.36, ""kernelName"": ""a8w8_rowwise_256x256x256x64_16x16_8x8_4x64x1_4x64x1_1x32x1x8_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 42, ""latency_cycles"": 448735.77, ""kernelName"": ""a8w8_rowwise_256x128x256x64_32x32_2x4_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1""}]",
a8w8,gfx950,15,256,640,torch.int8,True,device:0,256,aiter,58,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2,16,16,64,2,16,16,32,0,7698.98,1.4045288775870874,"[{""kernelId"": 58, ""latency_cycles"": 7698.98, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 77, ""latency_cycles"": 7698.98, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2""}, {""kernelId"": 36, ""latency_cycles"": 340971.58, ""kernelName"": ""a8w8_rowwise_256x128x128x64_32x32_2x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_intrawave_v4""}, {""kernelId"": 38, ""latency_cycles"": 402537.25, ""kernelName"": ""a8w8_rowwise_256x256x256x64_16x16_8x8_4x64x1_4x64x1_1x32x1x8_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 42, ""latency_cycles"": 670734.46, ""kernelName"": ""a8w8_rowwise_256x128x256x64_32x32_2x4_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1""}]",
a8w8,gfx950,768,256,640,torch.int8,True,device:0,256,aiter,56,a8w8_rowwise_128x64x16x128_16x16_2x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2,64,16,128,2,16,16,32,0,4278.98,129.38780212057895,"[{""kernelId"": 56, ""latency_cycles"": 4278.98, ""kernelName"": ""a8w8_rowwise_128x64x16x128_16x16_2x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2""}, {""kernelId"": 61, ""latency_cycles"": 4278.98, ""kernelName"": ""a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 75, ""latency_cycles"": 4278.98, ""kernelName"": ""a8w8_rowwise_128x64x16x128_16x16_2x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2""}, {""kernelId"": 80, ""latency_cycles"": 4278.98, ""kernelName"": ""a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2""}, {""kernelId"": 54, ""latency_cycles"": 6069.91, ""kernelName"": ""a8w8_rowwise_128x128x16x128_16x16_4x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2""}]",
a8w8,gfx950,10240,256,768,torch.int8,True,device:0,256,aiter,22,a8w8_rowwise_256x64x96x256_16x16_2x3_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,64,96,256,2,16,16,32,0,19287.7,459.2756917128246,"[{""kernelId"": 22, ""latency_cycles"": 19287.7, ""kernelName"": ""a8w8_rowwise_256x64x96x256_16x16_2x3_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3""}, {""kernelId"": 29, ""latency_cycles"": 27433.51, ""kernelName"": ""a8w8_rowwise_256x32x96x256_16x16_1x3_16x16x1_16x16x1_1x32x1x8_4x4x1_1x1_intrawave_v3""}, {""kernelId"": 52, ""latency_cycles"": 35148.65, ""kernelName"": ""a8w8_rowwise_256x256x16x128_16x16_4x1_8x32x1_8x16x1_1x32x1x8_2x2x1_1x1_intrawave_v2""}, {""kernelId"": 71, ""latency_cycles"": 35148.65, ""kernelName"": ""a8w8_rowwise_256x256x16x128_16x16_4x1_8x32x1_8x16x1_1x32x1x8_2x2x1_1x1_interwave_v2""}, {""kernelId"": 54, ""latency_cycles"": 36620.78, ""kernelName"": ""a8w8_rowwise_128x128x16x128_16x16_4x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2""}]",
a8w8,gfx950,9,384,128,torch.int8,True,device:0,256,aiter,58,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2,16,16,64,2,16,16,32,0,1825.15,1.0664406079641542,"[{""kernelId"": 58, ""latency_cycles"": 1825.15, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 77, ""latency_cycles"": 1825.15, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2""}, {""kernelId"": 36, ""latency_cycles"": 89285.63, ""kernelName"": ""a8w8_rowwise_256x128x128x64_32x32_2x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_intrawave_v4""}, {""kernelId"": 38, ""latency_cycles"": 211651.88, ""kernelName"": ""a8w8_rowwise_256x256x256x64_16x16_8x8_4x64x1_4x64x1_1x32x1x8_8x8x1_1x2_intrawave_v3""}, {""kernelId"": 42, ""latency_cycles"": 217261.91, ""kernelName"": ""a8w8_rowwise_256x128x256x64_32x32_2x4_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1""}]",
a8w8,gfx950,160,384,128,torch.int8,True,device:0,256,aiter,58,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2,16,16,64,2,16,16,32,0,1124.48,30.772347756441402,"[{""kernelId"": 58, ""latency_cycles"": 1124.48, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 77, ""latency_cycles"": 1124.48, ""kernelName"": ""a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2""}, {""kernelId"": 49, ""latency_cycles"": 1157.67, ""kernelName"": ""a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_intrawave_v1""}, {""kernelId"": 59, ""latency_cycles"": 1157.67, ""kernelName"": ""a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_intrawave_v2""}, {""kernelId"": 68, ""latency_cycles"": 1157.67, ""kernelName"": ""a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_interwave_v1""}]",
